EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
10042452,KENNEBEC CO.,,06/13/1983,1300,Hail,2.5,,0,0,0,0,ME,CST,,,C,11,AT,0,0,,,0,0,0,,0,,,06/13/1983,1300,44.63,-69.5,,,,,253
10042459,OXFORD CO.,,06/13/1983,1300,Thunderstorm Wind,0,,0,0,0,0,ME,CST,,,C,17,AT,0,0,,,0,0,0,,0,,,06/13/1983,1300,44.18,-70.72,,,,,254
10042458,KENNEBEC CO.,,06/13/1983,1300,Thunderstorm Wind,0,,0,0,0,0,ME,CST,,,C,11,AT,0,0,,,0,0,0,,0,,,06/13/1983,1300,44.55,-69.63,,,,,255
10042457,KENNEBEC CO.,,06/13/1983,1300,Thunderstorm Wind,0,,0,0,0,0,ME,CST,,,C,11,AT,0,0,,,0,0,0,,0,,,06/13/1983,1300,44.63,-69.5,,,,,256
10042456,CUMBERLAND CO.,,06/13/1983,1300,Thunderstorm Wind,0,,0,0,0,0,ME,CST,,,C,5,AT,0,0,,,0,0,0,,0,,,06/13/1983,1300,44.05,-70.55,,,,,257
10042455,CUMBERLAND CO.,,06/13/1983,1300,Thunderstorm Wind,0,,0,0,0,0,ME,CST,,,C,5,AT,0,0,,,0,0,0,,0,,,06/13/1983,1300,44.05,-70.7,,,,,258
10042454,CUMBERLAND CO.,,06/13/1983,1300,Hail,1,,0,0,0,0,ME,CST,,,C,5,AT,0,0,,,0,0,0,,0,,,06/13/1983,1300,44.05,-70.7,,,,,259
10042453,KENNEBEC CO.,,06/13/1983,1300,Hail,0.75,,0,0,0,0,ME,CST,,,C,11,AT,0,0,,,0,0,0,,0,,,06/13/1983,1300,44.55,-69.63,,,,,260
10042460,KENNEBEC CO.,,06/13/1983,1330,Hail,0.75,,0,0,0,0,ME,CST,,,C,11,T,0,0,,,0,0,0,,0,,,06/13/1983,1330,44.55,-69.63,,,,,261
10042461,OXFORD CO.,,06/13/1983,1615,Hail,0.75,,0,0,0,0,ME,CST,,,C,17,RR,0,0,,,0,0,0,,0,,,06/13/1983,1615,44.5,-70.78,,,,,262
10042462,CUMBERLAND CO.,,06/13/1983,1630,Hail,1,,0,0,0,0,ME,CST,,,C,5,T,0,0,,,0,0,0,,0,,,06/13/1983,1630,44.05,-70.7,,,,,263
10042467,SOMERSET CO.,,06/14/1983,1400,Thunderstorm Wind,0,,0,0,0,0,ME,CST,,,C,25,AT,0,0,,,0,0,0,,0,,,06/14/1983,1400,44.92,-69.4,,,,,264
10042466,PISCATAQUIS CO.,,06/14/1983,1400,Thunderstorm Wind,0,,0,0,0,0,ME,CST,,,C,21,AT,0,0,,,0,0,0,,0,,,06/14/1983,1400,45.35,-69.05,,,,,265
10042465,PISCATAQUIS CO.,,06/14/1983,1400,Thunderstorm Wind,56,,0,0,0,0,ME,CST,,,C,21,AT,0,0,,,0,0,0,,0,,,06/14/1983,1400,45.17,-69.38,,,,,266
10042464,PISCATAQUIS CO.,,06/14/1983,1400,Hail,0.75,,0,0,0,0,ME,CST,,,C,21,RR,0,0,,,0,0,0,,0,,,06/14/1983,1400,45.82,-69.28,,,,,267
10042463,PISCATAQUIS CO.,,06/14/1983,1400,Hail,0.75,,0,0,0,0,ME,CST,,,C,21,AT,0,0,,,0,0,0,,0,,,06/14/1983,1400,45.17,-69.38,,,,,268
10042468,PISCATAQUIS CO.,,06/14/1983,1530,Hail,0.75,,0,0,0,0,ME,CST,,,C,21,RR,0,0,,,0,0,0,,0,,,06/14/1983,1530,45.82,-69.28,,,,,269
10042469,YORK CO.,,06/14/1983,1600,Hail,0.75,,0,0,0,0,ME,CST,,,C,31,RR,0,0,,,0,0,0,,0,,,06/14/1983,1600,43.53,-70.72,,,,,270
10042471,YORK CO.,,06/14/1983,1600,Thunderstorm Wind,0,,0,0,0,0,ME,CST,,,C,31,RR,0,0,,,0,0,0,,0,,,06/14/1983,1600,43.65,-70.85,,,,,271
10042470,PISCATAQUIS CO.,,06/14/1983,1600,Thunderstorm Wind,54,,0,0,0,0,ME,CST,,,C,21,MT,0,0,,,0,0,0,,0,,,06/14/1983,1600,45.17,-69.38,,,,,272
10042472,PISCATAQUIS CO.,,06/14/1983,1615,Hail,0.75,,0,0,0,0,ME,CST,,,C,21,RR,0,0,,,0,0,0,,0,,,06/14/1983,1615,45.82,-69.28,,,,,273
10042473,PISCATAQUIS CO.,,06/14/1983,1615,Thunderstorm Wind,0,,0,0,0,0,ME,CST,,,C,21,RR,0,0,,,0,0,0,,0,,,06/14/1983,1615,45.82,-69.28,,,,,274
10042474,YORK CO.,,06/14/1983,1630,Hail,0.75,,0,0,0,0,ME,CST,,,C,31,RR,0,0,,,0,0,0,,0,,,06/14/1983,1630,43.48,-70.75,,,,,275
10042475,SOMERSET CO.,,06/14/1983,1700,Thunderstorm Wind,0,,0,0,0,0,ME,CST,,,C,25,RR,0,0,,,0,0,0,,0,,,06/14/1983,1700,45.48,-69.98,,,,,276
10042476,CUMBERLAND CO.,,07/02/1983,1300,Thunderstorm Wind,0,,0,0,0,0,ME,CST,,,C,5,AT,0,0,,,0,0,0,,0,,,07/02/1983,1300,43.85,-70.42,,,,,277
10042477,AROOSTOOK CO.,,07/15/1983,1130,Hail,0.75,,0,0,0,0,ME,CST,,,C,3,NG,0,0,,,0,0,0,,0,,,07/15/1983,1130,46.95,-68.02,,,,,278
10042478,WALDO CO.,,07/15/1983,1515,Hail,0.75,,0,0,0,0,ME,CST,,,C,27,NG,0,0,,,0,0,0,,0,,,07/15/1983,1515,44.62,-69.33,,,,,279
10042479,FRANKLIN CO.,,07/15/1983,1655,Hail,0.75,,0,0,0,0,ME,CST,,,C,7,NG,0,0,,,0,0,0,,0,,,07/15/1983,1655,44.63,-70.02,,,,,280
10042480,PISCATAQUIS CO.,,07/15/1983,1830,Hail,0.75,,0,0,0,0,ME,CST,,,C,21,NG,0,0,,,0,0,0,,0,,,07/15/1983,1830,45.18,-69.23,,,,,281
10042481,CUMBERLAND CO.,,08/02/1983,1330,Hail,0.75,,0,0,0,0,ME,CST,,,C,5,AT,0,0,,,0,0,0,,0,,,08/02/1983,1330,43.68,-70.35,,,,,282
10042482,CUMBERLAND CO.,,08/02/1983,1330,Thunderstorm Wind,0,,0,0,0,0,ME,CST,,,C,5,AT,0,0,,,0,0,0,,0,,,08/02/1983,1330,43.68,-70.35,,,,,283
10042486,PENOBSCOT CO.,,08/08/1983,1400,Thunderstorm Wind,0,,0,0,0,0,ME,CST,,,C,19,AT,0,0,,,0,0,0,,0,,,08/08/1983,1400,45.38,-68.6,,,,,284
10042485,SOMERSET CO.,,08/08/1983,1400,Thunderstorm Wind,0,,0,0,0,0,ME,CST,,,C,25,AT,0,0,,,0,0,0,,0,,,08/08/1983,1400,45.48,-69.98,,,,,285
10042484,SOMERSET CO.,,08/08/1983,1400,Thunderstorm Wind,0,,0,0,0,0,ME,CST,,,C,25,AT,0,0,,,0,0,0,,0,,,08/08/1983,1400,44.78,-69.38,,,,,286
10042483,SOMERSET CO.,,08/08/1983,1400,Thunderstorm Wind,0,,0,0,0,0,ME,CST,,,C,25,AT,0,0,,,0,0,0,,0,,,08/08/1983,1400,44.77,-69.72,,,,,287
10042487,OXFORD CO.,,08/08/1983,1430,Thunderstorm Wind,0,,0,0,0,0,ME,CST,,,C,17,DN,0,0,,,0,0,0,,0,,,08/08/1983,1430,44.42,-70.78,,,,,288
10042489,OXFORD CO.,,08/08/1983,1445,Thunderstorm Wind,0,,0,0,0,0,ME,CST,,,C,17,DN,0,0,,,0,0,0,,0,,,08/08/1983,1445,44.55,-70.53,,,,,289
10042488,FRANKLIN CO.,,08/08/1983,1445,Thunderstorm Wind,0,,0,0,0,0,ME,CST,,,C,7,DN,0,0,,,0,0,0,,0,,,08/08/1983,1445,44.67,-70.15,,,,,290
10042490,OXFORD CO.,,08/08/1983,1510,Thunderstorm Wind,0,,0,0,0,0,ME,CST,,,C,17,DN,0,0,,,0,0,0,,0,,,08/08/1983,1510,44.22,-70.5,,,,,291
10042493,PISCATAQUIS CO.,,08/08/1983,1510,Thunderstorm Wind,0,,0,0,0,0,ME,CST,,,C,21,RR,0,0,,,0,0,0,,0,,,08/08/1983,1510,46.12,-69.25,,,,,292
10042492,SOMERSET CO.,,08/08/1983,1510,Thunderstorm Wind,0,,0,0,0,0,ME,CST,,,C,25,DN,0,0,,,0,0,0,,0,,,08/08/1983,1510,44.77,-69.72,,,,,293
10042491,PISCATAQUIS CO.,,08/08/1983,1510,Thunderstorm Wind,52,,0,0,0,0,ME,CST,,,C,21,DN,0,0,,,0,0,0,,0,,,08/08/1983,1510,45.17,-69.38,,,,,294
10042495,PISCATAQUIS CO.,,08/08/1983,1515,Thunderstorm Wind,0,,0,0,0,0,ME,CST,,,C,21,T,0,0,,,0,0,0,,0,,,08/08/1983,1515,45.18,-69.23,,,,,295
10042494,PISCATAQUIS CO.,,08/08/1983,1515,Thunderstorm Wind,0,,0,0,0,0,ME,CST,,,C,21,RR,0,0,,,0,0,0,,0,,,08/08/1983,1515,46.12,-69.25,,,,,296
10042497,PISCATAQUIS CO.,,08/08/1983,1515,Thunderstorm Wind,0,,0,0,0,0,ME,CST,,,C,21,DN,0,0,,,0,0,0,,0,,,08/08/1983,1515,45.3,-69.03,,,,,297
10042496,ANDROSCOGGIN CO.,,08/08/1983,1515,Thunderstorm Wind,0,,0,0,0,0,ME,CST,,,C,1,DN,0,0,,,0,0,0,,0,,,08/08/1983,1515,44.38,-70.25,,,,,298
10042498,KENNEBEC CO.,,08/08/1983,1530,Thunderstorm Wind,0,,0,0,0,0,ME,CST,,,C,11,DN,0,0,,,0,0,0,,0,,,08/08/1983,1530,44.48,-69.52,,,,,299
10042499,KENNEBEC CO.,,08/08/1983,1530,Thunderstorm Wind,0,,0,0,0,0,ME,CST,,,C,11,DN,0,0,,,0,0,0,,0,,,08/08/1983,1530,44.38,-69.78,,,,,300
10042500,SOMERSET CO.,,08/08/1983,1600,Thunderstorm Wind,0,,0,0,0,0,ME,CST,,,C,25,RR,0,0,,,0,0,0,,0,,,08/08/1983,1600,45.98,-70.03,,,,,301
10042501,FRANKLIN CO.,,08/08/1983,1930,Thunderstorm Wind,0,,0,0,0,0,ME,CST,,,C,7,RR,0,0,,,0,0,0,,0,,,08/08/1983,1930,45.97,-70.42,,,,,302
10042502,AROOSTOOK CO.,,09/07/1983,900,Thunderstorm Wind,0,,0,0,0,0,ME,CST,,,C,3,AT,0,0,,,0,0,0,,0,,,09/07/1983,900,46.12,-67.83,,,,,303
10042503,SOMERSET CO.,,05/23/1984,1520,Tornado,0,F1,0,0,250000,0,ME,CST,,,C,25,,0,0,,,0.3,20,0,,0,,,05/23/1984,1520,45.63,-70.27,,,,,304
10042504,PISCATAQUIS CO.,,05/23/1984,1630,Thunderstorm Wind,0,,0,0,0,0,ME,CST,,,C,21,T,0,0,,,0,0,0,,0,,,05/23/1984,1630,46.08,-68.65,,,,,305
10042505,AROOSTOOK CO.,,05/23/1984,1738,Thunderstorm Wind,51,,0,0,0,0,ME,CST,,,C,3,T,0,0,,,0,0,0,,0,,,05/23/1984,1738,46.87,-68.02,,,,,306
10042506,ANDROSCOGGIN CO.,,06/04/1984,948,Hail,1.75,,0,0,0,0,ME,CST,,,C,1,ATA,0,0,,,0,0,0,,0,,,06/04/1984,948,44.25,-70.25,,,,,307
10042507,CUMBERLAND CO.,,06/04/1984,955,Hail,1,,0,0,0,0,ME,CST,,,C,5,AT,0,0,,,0,0,0,,0,,,06/04/1984,955,43.97,-70.28,,,,,308
10042508,ANDROSCOGGIN CO.,,06/04/1984,955,Hail,1,,0,0,0,0,ME,CST,,,C,1,ATA,0,0,,,0,0,0,,0,,,06/04/1984,955,44.03,-70.37,,,,,309
10042509,KENNEBEC CO.,,06/11/1984,1210,Thunderstorm Wind,0,,0,0,0,0,ME,CST,,,C,11,NG,0,0,,,0,0,0,,0,,,06/11/1984,1210,44.55,-69.63,,,,,310
10042510,HANCOCK CO.,,06/11/1984,1320,Thunderstorm Wind,0,,0,0,0,0,ME,CST,,,C,9,AT,0,0,,,0,0,0,,0,,,06/11/1984,1320,44.55,-68.42,,,,,311
10042511,YORK CO.,,06/14/1984,1645,Thunderstorm Wind,0,,0,0,0,0,ME,CST,,,C,31,AT,0,0,,,0,0,0,,0,,,06/14/1984,1645,43.32,-70.58,,,,,312
10042512,CUMBERLAND CO.,,07/16/1984,1630,Thunderstorm Wind,0,,0,0,0,0,ME,CST,,,C,5,T,0,0,,,0,0,0,,0,,,07/16/1984,1630,43.85,-70.42,,,,,313
10042513,AROOSTOOK CO.,,09/01/1984,1211,Hail,0.75,,0,0,0,0,ME,CST,,,C,3,S,0,0,,,0,0,0,,0,,,09/01/1984,1211,46.12,-67.83,,,,,314
10042514,FRANKLIN CO.,,09/20/1984,1533,Thunderstorm Wind,0,,0,0,0,0,ME,CST,,,C,7,AT,0,0,,,0,0,0,,0,,,09/20/1984,1533,44.95,-70.45,,,,,315
10045731,ANDROSCOGGIN CO.,,09/20/1984,1533,Thunderstorm Wind,0,,0,0,0,0,ME,CST,,,C,1,AT,0,0,,,0,0,0,,0,,,09/20/1984,1533,44.2,-70.22,,,,,316
10045730,OXFORD CO.,,09/20/1984,1533,Thunderstorm Wind,0,,0,0,0,0,ME,CST,,,C,17,AT,0,0,,,0,0,0,,0,,,09/20/1984,1533,44.5,-70.78,,,,,317
10045941,FRANKLIN CO.,,04/16/1985,1600,Thunderstorm Wind,0,,0,0,0,0,ME,CST,,,C,7,AT,0,0,,,0,0,0,,0,,,04/16/1985,1600,44.82,-70.33,,,,,318
10045942,PENOBSCOT CO.,,05/13/1985,2115,Hail,1.5,,0,0,0,0,ME,CST,,,C,19,AT,0,0,,,0,0,0,,0,,,05/13/1985,2115,44.93,-68.63,,,,,319
10045943,WASHINGTON CO.,,05/21/1985,1330,Hail,1.5,,0,0,0,0,ME,CST,,,C,29,AT,0,0,,,0,0,0,,0,,,05/21/1985,1330,45.22,-67.58,,,,,320
10045944,WASHINGTON CO.,,05/21/1985,1330,Thunderstorm Wind,0,,0,0,0,0,ME,CST,,,C,29,AT,0,0,,,0,0,0,,0,,,05/21/1985,1330,45.22,-67.58,,,,,321
10045945,OXFORD CO.,,06/24/1985,1145,Hail,1.5,,0,0,0,0,ME,CST,,,C,17,R,0,0,,,0,0,0,,0,,,06/24/1985,1145,43.97,-70.8,,,,,322
10045946,OXFORD CO.,,06/24/1985,1200,Hail,1.25,,0,0,0,0,ME,CST,,,C,17,AT,0,0,,,0,0,0,,0,,,06/24/1985,1200,44.05,-70.55,,,,,323
10045947,CUMBERLAND CO.,,06/24/1985,1200,Hail,1.25,,0,0,0,0,ME,CST,,,C,5,R,0,0,,,0,0,0,,0,,,06/24/1985,1200,44.05,-70.55,,,,,324
10045948,ANDROSCOGGIN CO.,,06/24/1985,1245,Hail,1.75,,0,0,0,0,ME,CST,,,C,1,R,0,0,,,0,0,0,,0,,,06/24/1985,1245,44.03,-70.1,,,,,325
10045949,SAGADAHOC CO.,,06/24/1985,1310,Hail,0.75,,0,0,0,0,ME,CST,,,C,23,R,0,0,,,0,0,0,,0,,,06/24/1985,1310,44.08,-69.8,,,,,326
10045950,KENNEBEC CO.,,06/24/1985,1310,Hail,0.75,,0,0,0,0,ME,CST,,,C,11,R,0,0,,,0,0,0,,0,,,06/24/1985,1310,44.32,-69.75,,,,,327
10045951,PISCATAQUIS CO.,,06/24/1985,1400,Hail,1.75,,0,0,0,0,ME,CST,,,C,21,AT,0,0,,,0,0,0,,0,,,06/24/1985,1400,45.25,-68.98,,,,,328
10045952,CUMBERLAND CO.,,06/24/1985,1410,Hail,1.25,,0,0,0,0,ME,CST,,,C,5,R,0,0,,,0,0,0,,0,,,06/24/1985,1410,43.97,-70.6,,,,,329
10045953,CUMBERLAND CO.,,06/24/1985,1437,Hail,1.75,,0,0,0,0,ME,CST,,,C,5,R,0,0,,,0,0,0,,0,,,06/24/1985,1437,43.97,-70.6,,,,,330
10045954,SAGADAHOC CO.,,06/24/1985,1515,Hail,0.75,,0,0,0,0,ME,CST,,,C,23,R,0,0,,,0,0,0,,0,,,06/24/1985,1515,44.08,-69.8,,,,,331
10045955,PENOBSCOT CO.,,06/24/1985,1600,Hail,1,,0,0,0,0,ME,CST,,,C,19,R,0,0,,,0,0,0,,0,,,06/24/1985,1600,44.75,-68.83,,,,,332
10045956,SAGADAHOC CO.,,06/24/1985,1610,Hail,1.25,,0,0,0,0,ME,CST,,,C,23,R,0,0,,,0,0,0,,0,,,06/24/1985,1610,44.08,-69.8,,,,,333
10045957,KENNEBEC CO.,,06/24/1985,1610,Hail,1.75,,0,0,0,0,ME,CST,,,C,11,R,0,0,,,0,0,0,,0,,,06/24/1985,1610,44.22,-69.93,,,,,334
10045958,SAGADAHOC CO.,,06/24/1985,1615,Thunderstorm Wind,0,,0,0,0,0,ME,CST,,,C,23,R,0,0,,,0,0,0,,0,,,06/24/1985,1615,44.08,-69.8,,,,,335
10045959,LINCOLN CO.,,06/24/1985,1645,Thunderstorm Wind,0,,0,0,0,0,ME,CST,,,C,15,AT,0,0,,,0,0,0,,0,,,06/24/1985,1645,43.87,-69.63,,,,,336
10045960,LINCOLN CO.,,06/24/1985,1705,Hail,0.75,,0,0,0,0,ME,CST,,,C,15,R,0,0,,,0,0,0,,0,,,06/24/1985,1705,44.2,-69.45,,,,,337
10045961,FRANKLIN CO.,,07/07/1985,1300,Hail,2,,0,0,0,0,ME,CST,,,C,7,AT,0,0,,,0,0,0,,0,,,07/07/1985,1300,44.58,-70.22,,,,,338
10045962,AROOSTOOK CO.,,07/22/1985,1330,Thunderstorm Wind,0,,0,0,0,0,ME,CST,,,C,3,AT,0,0,,,0,0,0,,0,,,07/22/1985,1330,46.72,-68.72,,,,,339
10045963,SOMERSET CO.,,07/26/1985,1200,Thunderstorm Wind,0,,0,1,0,0,ME,CST,,,C,25,AT,0,0,,,0,0,0,,0,,,07/26/1985,1200,45.48,-69.97,,,,,340
10045966,WALDO CO.,,07/26/1985,1200,Thunderstorm Wind,0,,0,0,0,0,ME,CST,,,C,27,AT,0,0,,,0,0,0,,0,,,07/26/1985,1200,44.5,-69.18,,,,,341
10045965,ANDROSCOGGIN CO.,,07/26/1985,1200,Thunderstorm Wind,0,,0,0,0,0,ME,CST,,,C,1,AT,0,0,,,0,0,0,,0,,,07/26/1985,1200,44.2,-70.22,,,,,342
10045964,YORK CO.,,07/26/1985,1200,Thunderstorm Wind,0,,0,0,0,0,ME,CST,,,C,31,AT,0,0,,,0,0,0,,0,,,07/26/1985,1200,43.48,-70.75,,,,,343
10045967,YORK CO.,,10/27/1985,1335,Thunderstorm Wind,0,,0,0,0,0,ME,CST,,,C,31,AT,0,0,,,0,0,0,,0,,,10/27/1985,1335,43.08,-70.7,,,,,344
10045968,SAGADAHOC CO.,,05/28/1986,1200,Hail,1,,0,0,0,0,ME,CST,,,C,23,PWM,0,0,,,0,0,0,,0,,,05/28/1986,1200,44.02,-69.9,,,,,345
10045969,SOMERSET CO.,,05/28/1986,1315,Hail,0.75,,0,0,0,0,ME,CST,,,C,25,PWM,0,0,,,0,0,0,,0,,,05/28/1986,1315,44.97,-69.53,,,,,346
10045970,CUMBERLAND CO.,,05/28/1986,1315,Hail,0.75,,0,0,0,0,ME,CST,,,C,5,PWM,0,0,,,0,0,0,,0,,,05/28/1986,1315,43.9,-69.97,,,,,347
10045971,SAGADAHOC CO.,,05/28/1986,1330,Hail,1,,0,0,0,0,ME,CST,,,C,23,PWM,0,0,,,0,0,0,,0,,,05/28/1986,1330,43.82,-69.82,,,,,348
10045972,SAGADAHOC CO.,,05/28/1986,1350,Hail,0.75,,0,0,0,0,ME,CST,,,C,23,PWM,0,0,,,0,0,0,,0,,,05/28/1986,1350,43.8,-69.75,,,,,349
10045973,PENOBSCOT CO.,,05/28/1986,1400,Hail,1,,0,0,0,0,ME,CST,,,C,19,PWM,0,0,,,0,0,0,,0,,,05/28/1986,1400,44.73,-68.82,,,,,350
10045974,OXFORD CO.,,05/29/1986,1820,Thunderstorm Wind,0,,0,0,0,0,ME,CST,,,C,17,PWM,0,0,,,0,0,0,,0,,,05/29/1986,1820,44.18,-70.72,,,,,351
10045975,CUMBERLAND CO.,,05/29/1986,1830,Thunderstorm Wind,0,,0,0,0,0,ME,CST,,,C,5,PWM,0,0,,,0,0,0,,0,,,05/29/1986,1830,44,-70.52,,,,,352
10045976,OXFORD CO.,,05/29/1986,1835,Thunderstorm Wind,0,,0,0,0,0,ME,CST,,,C,17,PWM,0,0,,,0,0,0,,0,,,05/29/1986,1835,43.93,-70.9,,,,,353
10045977,YORK CO.,,05/29/1986,1855,Thunderstorm Wind,0,,0,0,0,0,ME,CST,,,C,31,PWM,0,0,,,0,0,0,,0,,,05/29/1986,1855,43.43,-70.78,,,,,354
10045978,OXFORD CO.,,06/01/1986,1315,Thunderstorm Wind,0,,0,0,0,0,ME,CST,,,C,17,PWM,0,0,,,0,0,0,,0,,,06/01/1986,1315,44.18,-70.72,,,,,355
10045980,CUMBERLAND CO.,,06/01/1986,1320,Hail,4,,0,0,0,0,ME,CST,,,C,5,PWM,0,0,,,0,0,0,,0,,,06/01/1986,1320,44,-70.52,,,,,356
10045981,CUMBERLAND CO.,,06/01/1986,1320,Hail,4,,0,0,0,0,ME,CST,,,C,5,PWM,0,0,,,0,0,0,,0,,,06/01/1986,1320,43.88,-70.7,,,,,357
10045979,OXFORD CO.,,06/01/1986,1320,Hail,1.75,,0,0,0,0,ME,CST,,,C,17,PWM,0,0,,,0,0,0,,0,,,06/01/1986,1320,43.97,-70.8,,,,,358
10045982,CUMBERLAND CO.,,06/01/1986,1350,Hail,1.5,,0,0,0,0,ME,CST,,,C,5,PWM,0,0,,,0,0,0,,0,,,06/01/1986,1350,43.88,-70.33,,,,,359
10045983,CUMBERLAND CO.,,06/01/1986,1400,Hail,1.75,,0,0,0,0,ME,CST,,,C,5,PWM,0,0,,,0,0,0,,0,,,06/01/1986,1400,43.85,-70.1,,,,,360
10045984,CUMBERLAND CO.,,06/01/1986,1410,Hail,1,,0,0,0,0,ME,CST,,,C,5,PWM,0,0,,,0,0,0,,0,,,06/01/1986,1410,43.57,-70.2,,,,,361
10045985,YORK CO.,,06/01/1986,1545,Hail,1,,0,0,0,0,ME,CST,,,C,31,PWM,0,0,,,0,0,0,,0,,,06/01/1986,1545,43.38,-70.55,,,,,362
10045986,YORK CO.,,06/16/1986,1145,Thunderstorm Wind,0,,0,0,0,0,ME,CST,,,C,31,PWM,0,0,,,0,0,0,,0,,,06/16/1986,1145,43.5,-70.85,,,,,363
10045987,YORK CO.,,06/16/1986,1150,Hail,1.75,,0,0,0,0,ME,CST,,,C,31,PWM,0,0,,,0,0,0,,0,,,06/16/1986,1150,43.4,-70.65,,,,,364
10045989,YORK CO.,,06/16/1986,1150,Thunderstorm Wind,0,,0,0,0,0,ME,CST,,,C,31,PWM,0,0,,,0,0,0,,0,,,06/16/1986,1150,43.6,-70.63,,,,,365
10045988,YORK CO.,,06/16/1986,1150,Hail,1.75,,0,0,0,0,ME,CST,,,C,31,PWM,0,0,,,0,0,0,,0,,,06/16/1986,1150,43.68,-70.8,,,,,366
10045990,CUMBERLAND CO.,,06/16/1986,1155,Thunderstorm Wind,52,,0,0,0,0,ME,CST,,,C,5,PWM,0,0,,,0,0,0,,0,,,06/16/1986,1155,43.68,-70.43,,,,,367
10045991,SOMERSET CO.,,06/16/1986,1220,Hail,1,,0,0,0,0,ME,CST,,,C,25,PWM,0,0,,,0,0,0,,0,,,06/16/1986,1220,44.92,-69.4,,,,,368
10045992,PENOBSCOT CO.,,06/16/1986,1240,Thunderstorm Wind,52,,0,0,0,0,ME,CST,,,C,19,PWM,0,0,,,0,0,0,,0,,,06/16/1986,1240,44.92,-69.25,,,,,369
10045993,PENOBSCOT CO.,,06/16/1986,1255,Thunderstorm Wind,0,,0,0,0,0,ME,CST,,,C,19,PWM,0,0,,,0,0,0,,0,,,06/16/1986,1255,44.97,-69.13,,,,,370
10045994,AROOSTOOK CO.,,06/16/1986,1320,Thunderstorm Wind,0,,0,0,0,0,ME,CST,,,C,3,PWM,0,0,,,0,0,0,,0,,,06/16/1986,1320,45.87,-68.42,,,,,371
10045995,AROOSTOOK CO.,,06/16/1986,1330,Thunderstorm Wind,0,,0,0,0,0,ME,CST,,,C,3,PWM,0,0,,,0,0,0,,0,,,06/16/1986,1330,46.15,-68.35,,,,,372
10045996,AROOSTOOK CO.,,06/16/1986,1340,Thunderstorm Wind,0,,0,0,0,0,ME,CST,,,C,3,PWM,0,0,,,0,0,0,,0,,,06/16/1986,1340,45.77,-68.1,,,,,373
10045997,AROOSTOOK CO.,,06/16/1986,1355,Thunderstorm Wind,0,,0,0,0,0,ME,CST,,,C,3,PWM,0,0,,,0,0,0,,0,,,06/16/1986,1355,46.13,-68.17,,,,,374
10045998,AROOSTOOK CO.,,06/16/1986,1355,Thunderstorm Wind,0,,0,0,0,0,ME,CST,,,C,3,PWM,0,0,,,0,0,0,,0,,,06/16/1986,1355,46.1,-67.95,,,,,375
10045999,AROOSTOOK CO.,,06/16/1986,1400,Thunderstorm Wind,0,,0,0,0,0,ME,CST,,,C,3,PWM,0,0,,,0,0,0,,0,,,06/16/1986,1400,46.77,-68.47,,,,,376
10046000,AROOSTOOK CO.,,06/16/1986,1420,Hail,0.75,,0,0,0,0,ME,CST,,,C,3,PWM,0,0,,,0,0,0,,0,,,06/16/1986,1420,46.77,-68.47,,,,,377
10046001,YORK CO.,,06/16/1986,1455,Hail,1.75,,0,0,0,0,ME,CST,,,C,31,PWM,0,0,,,0,0,0,,0,,,06/16/1986,1455,43.27,-70.87,,,,,378
10046002,KENNEBEC CO.,,06/28/1986,2200,Thunderstorm Wind,0,,0,0,0,0,ME,CST,,,C,11,PWM,0,0,,,0,0,0,,0,,,06/28/1986,2200,44.4,-69.47,,,,,379
10046003,HANCOCK CO.,,06/28/1986,2255,Thunderstorm Wind,0,,0,0,0,0,ME,CST,,,C,9,PWM,0,0,,,0,0,0,,0,,,06/28/1986,2255,44.38,-68.8,,,,,380
10046004,OXFORD CO.,,06/29/1986,1625,Thunderstorm Wind,0,,0,0,0,0,ME,CST,,,C,17,PWM,0,0,,,0,0,0,,0,,,06/29/1986,1625,43.88,-70.8,,,,,381
10046005,YORK CO.,,06/29/1986,1630,Thunderstorm Wind,0,,0,0,0,0,ME,CST,,,C,31,PWM,0,0,,,0,0,0,,0,,,06/29/1986,1630,43.65,-70.85,,,,,382
10046006,YORK CO.,,06/29/1986,1645,Thunderstorm Wind,0,,0,0,0,0,ME,CST,,,C,31,PWM,0,0,,,0,0,0,,0,,,06/29/1986,1645,43.68,-70.8,,,,,383
10046007,YORK CO.,,06/29/1986,1650,Thunderstorm Wind,0,,0,0,0,0,ME,CST,,,C,31,PWM,0,0,,,0,0,0,,0,,,06/29/1986,1650,43.47,-70.72,,,,,384
